epochs,n_samples,losses/opt1/non_sparse_fit/coeff,losses/opt1/non_sparse_fit/value,losses/opt1/value,grads/opt1/grad_total_l1mean,grads/opt1/grad_total_l2sum,metrics/batch_index,metrics/batch_size,metrics/mean_feature,metrics/std_feature,metrics/min_feature,metrics/max_feature,metrics/std_feature_avg,metrics/inv_std_feature_avg,metrics/episode_reward,metrics/non_sparse_fit_loss_smooth,weights/model/bn.weight,weights/model/bn.bias,weights/model/model.switch.probas,weights/model/model.model.fc01.weight,weights/model/model.model.fc01.bias,weights/model/model.model.fc02.weight,weights/model/model.model.fc02.bias,weights/model/model.model.fc03.weight,weights/model/model.model.fc03.bias,weights/model/model.model.fc04.weight,weights/model/model.model.fc04.bias,weights/decoder/model.fc01.weight,weights/decoder/model.fc01.bias,weights/decoder/model.fc02.weight,weights/decoder/model.fc02.bias,weights/decoder/model.fc03.weight,weights/decoder/model.fc03.bias,weights/decoder/model.fc04.weight,weights/decoder/model.fc04.bias,weights/non_sparse_model/bn.weight,weights/non_sparse_model/bn.bias,weights/non_sparse_model/model.switch.probas,weights/non_sparse_model/model.model.fc01.weight,weights/non_sparse_model/model.model.fc01.bias,weights/non_sparse_model/model.model.fc02.weight,weights/non_sparse_model/model.model.fc02.bias,weights/non_sparse_model/model.model.fc03.weight,weights/non_sparse_model/model.model.fc03.bias,weights/non_sparse_model/model.model.fc04.weight,weights/non_sparse_model/model.model.fc04.bias,CausalModel,model,checkpoint_tune,checkpoint_size,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config/name,config/base_dir,config/db_name,config/sources,config/log_sys_usage,config/_gin__lr__loguniform,config/_gin__b1__choice,config/_gin__b2__choice,config/_gin__iters__choice,config/_gin__ratio__choice,time_since_restore,timesteps_since_restore,iterations_since_restore,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,trial_id,experiment_tag,metrics/context_stats_steps_collected_laps,metrics/context_stats_collect_iters,metrics/context_stats_collect_time_s,metrics/context_stats_steps_collected_now,metrics/context_stats_pending_refs,metrics/context_stats_steps_collected,metrics/context_stats_steps_sampled_laps,metrics/context_stats_collected_sampled_ratio,metrics/context_stats_steps_sampled
9995.0,5000.0,1.0,0.0094809764996171,0.0094809764996171,0.00225896775908849,2.0923330612417788,0.0,-1.0,"[ 0.04372698 -0.06750761 -0.00073685  0.01890719  0.00472767 -0.12747437
 -0.00422364 -0.00412715 -0.0145297   0.03134611  0.01029979  0.04026227
 -0.08001953  0.03025645  0.00888711  0.02817902  0.00542899 -0.03816455
  0.01020207]","[0.01750796 0.02170493 0.02993249 0.02964528 0.02233994 0.01687987
 0.01584163 0.02871231 0.03580403 0.02929506 0.01864605 0.0153557
 0.03584035 0.01712242 0.0258489  0.03376788 0.0169337  1.0106409
 1.0351808 ]",-1.317173719406128,7.147259712219238,0.0,0.0,25.683448791503906,0.0070583722554147235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1747291088104248,,False,,,9996,bb0b6b26671943a887b8d42a7357b4e9,2021-02-09_05-01-47,1612843307,10209.562048196793,18465,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,1.4827287958414026e-05,0.5,0.9999,1,0.7,10209.562048196793,0,9996,52.2,17.3,0.78,0.21216835899115624,0.87,0.45684572551588604,1988d_00010,"10__gin__b1__choice=0.5,_gin__b2__choice=0.9999,_gin__iters__choice=1,_gin__lr__loguniform=1.4827e-05,_gin__ratio__choice=0.7",,,,,,,,,
8225.0,5000.0,1.0,0.001132979174144566,0.001132979174144566,0.00020620547176185432,0.03925600454014124,0.0,-1.0,"[-0.04719816 -0.01479422  0.05158196  1.0083566   0.01430817 -0.12572756
 -0.04036511 -0.00626076 -0.03968867  0.02961542  0.0466619  -0.04089052
 -0.05505454 -0.00627071 -0.08078491  0.05060067  0.01038188  0.00552422
  0.01966359]","[0.03430469 0.29644796 0.04027484 0.5056966  0.3150989  0.2527429
 0.03261287 0.02749147 0.01660598 0.02690594 0.03060676 0.02893259
 0.07766688 0.0428983  0.2651273  0.2163178  0.02655308 0.99921346
 1.0692344 ]",-1.8842360973358154,7.428308010101318,0.0,0.0,26.292673110961914,0.0015405997401103377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5450766086578369,,False,,,8226,dbf08b127b234e3d84d539b60645fa4e,2021-02-09_06-09-37,1612847377,11086.787210226059,6972,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.00808517509743626,0.8,0.8,5,0.1,11086.787210226059,0,8226,,,,,,,1988d_00011,"11__gin__b1__choice=0.8,_gin__b2__choice=0.8,_gin__iters__choice=5,_gin__lr__loguniform=0.0080852,_gin__ratio__choice=0.1",41.6295,0.0,5.245208740234375e-06,0.0,11.0,4162950.0,412.15,0.10100570180514362,41215000.0
85.0,5000.0,1.0,9.300558104968372e+20,9.300558104968372e+20,1.4644297366995401e+20,inf,0.0,-1.0,"[-2.1217659e+00  2.7541083e-01  1.1201600e+01 -6.4507232e+00
 -7.0733027e+00  1.2618787e+00  4.1740646e+00  7.6479340e+00
 -6.3578930e+00  4.0005021e+00  2.7986565e-01 -6.9932032e+00
 -1.3156118e+01 -1.2892398e+00 -2.5306901e-01  1.3368532e+01
  1.0250288e+00 -2.9083388e-03  1.0647003e-02]","[26.797127  10.081178  35.825565  43.672863  28.805874  40.36006
 33.961697  42.88815   40.949272  34.303417  36.369686  46.736065
 56.95667   50.621853  37.124146  57.91924   16.25145    1.0024964
  1.0383749]",-140.61917114257812,144.29281616210938,0.0,0.0,26.32033348083496,0.18974631179393603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9271137714385986,,False,,,86,ff53853803cb43e9b889ef5a88016c91,2021-02-09_03-09-31,1612836571,169.97464871406555,35662,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.00017623830123823848,0.99,0.5,5,0.7,169.97464871406555,0,86,85.8,16.9,0.15,0.21216835899115624,0.94,0.45684572551588604,1988d_00012,"12__gin__b1__choice=0.99,_gin__b2__choice=0.5,_gin__iters__choice=5,_gin__lr__loguniform=0.00017624,_gin__ratio__choice=0.7",3.861,0.0,4.291534423828125e-06,0.0,11.0,386100.0,5.15,0.7497087364083326,515000.0
9745.0,5000.0,1.0,2.986652688068925e+31,2.986652688068925e+31,3.102088371308607e+24,inf,0.0,-1.0,"[ 8.8204796e+01 -1.1146502e+02  8.2371223e+01  1.3318434e+01
 -1.0084540e+02 -4.8018486e+01  1.6354622e+02  5.7689697e+01
 -5.5722538e+01  3.7730507e+01  1.1633952e+02 -5.7576251e+00
 -8.8184235e+01 -3.5475842e+01  7.8566437e+01 -2.1151862e+00
  4.6531788e+01  2.8613903e-02  3.0086255e-02]","[378.32236    656.6997     702.00134    398.00525    440.33633
 122.737686   700.63184    221.9739     165.99403     97.20905
 681.4183     382.38235    399.16586    646.151      679.21075
 234.86797    285.5929       0.99096394   1.1033977 ]",-830.5859375,974.7509765625,0.0,0.0,26.637094497680664,2.986652929854073e+31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.230248212814331,,False,,,9746,0c77d2f31c494ae5baa9161f47f0b154,2021-02-09_06-09-37,1612847377,10792.43907046318,36092,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.043234511781517417,0.9999,0.99,3,0.5,10792.43907046318,0,9746,30.666666666666668,16.91111111111111,0.08222222222222222,0.21216835899115624,0.5833333333333334,0.884457910252211,1988d_00013,"13__gin__b1__choice=0.9999,_gin__b2__choice=0.99,_gin__iters__choice=3,_gin__lr__loguniform=0.043235,_gin__ratio__choice=0.5",244.2825,0.0,3.5762786865234375e-06,0.0,9.0,24428250.0,488.15,0.5004250742497096,48815000.0
225.0,5000.0,1.0,3.0431740804836955e+31,3.0431740804836955e+31,1.9776893980058606e+32,inf,0.0,-1.0,"[ 14.41049    -16.541613     4.560392    17.772184     3.884253
   1.7442123    6.352179    -2.4329698  -16.243828     8.454975
 -12.877739    -7.3558106    7.347975    -0.3800831   -0.47473535
   2.020336     9.933437     0.04812621  -0.02009847]","[138.43246    291.429       81.66986     94.81738     33.875195
  16.794292    33.09107     80.51723    104.409546    76.20194
 128.82172    121.731995    85.81118     62.229313   160.19543
  21.600815   153.5825       1.0024467    0.93341374]",-577.8726806640625,630.6530151367188,0.0,0.0,25.890535354614258,5.409198572536909e+23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6034574508666992,,False,,,226,c8078151e15f4162be7e03b256d09c5e,2021-02-09_03-35-57,1612838157,318.23205161094666,42993,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.006178142213718546,0.99,0.9,5,0.7,318.23205161094666,0,226,77.1,17.0,0.7,0.21216835899115624,0.86,0.45684572551588604,1988d_00014,"14__gin__b1__choice=0.99,_gin__b2__choice=0.9,_gin__iters__choice=5,_gin__lr__loguniform=0.0061781,_gin__ratio__choice=0.7",8.8605,1.0,0.009737730026245117,39600.0,12.0,886050.0,12.15,0.729259258659046,1215000.0
9995.0,5000.0,1.0,0.005460258573293686,0.005460258573293686,0.0005250602006299232,0.13312559655087428,0.0,-1.0,"[ 4.50206473e-02  7.30878562e-02 -4.66947168e-01  9.18273628e-02
  1.26771135e-02 -1.08334627e-02 -5.23325987e-02  1.08426318e-01
 -4.62279143e-03 -8.39274377e-02  6.03395700e-01  1.30673381e-03
 -6.06373399e-02 -7.16900006e-02  5.48025258e-02 -4.35632728e-02
  1.29738627e-02  1.86799672e-02 -2.28881838e-08]","[0.02163505 0.02239261 0.3575538  0.15325338 0.27042168 0.02605073
 0.0649932  0.26138008 0.28798893 0.02586285 0.51184124 0.0543197
 0.06495427 0.2899098  0.1278244  0.01560592 0.02357671 1.0035219
 1.0000998 ]",-2.4263291358947754,6.895191669464111,0.0,0.0,26.537677764892578,0.005460258573293688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15493535995483398,,False,,,9996,73016b408dc74ebbb7a400f57821a8c9,2021-02-09_05-29-39,1612844979,6814.650422096252,34048,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.007245707375185925,0.5,0.5,1,0.5,6814.650422096252,0,9996,,,,,,,1988d_00015,"15__gin__b1__choice=0.5,_gin__b2__choice=0.5,_gin__iters__choice=1,_gin__lr__loguniform=0.0072457,_gin__ratio__choice=0.5",,,,,,,,,
3080.0,5000.0,1.0,0.0004540584341157228,0.0004540584341157228,0.00033264801380836515,0.2700640857485203,0.0,-1.0,"[-1.7973695   2.135165    2.2650065   0.3786454   2.3825016   0.3035494
  0.21227427  0.29273936  0.30492997 -0.28551558  0.31648353 -2.1365209
 -0.37879014  1.2119901  -1.5147867  -1.5638311   0.34103924  0.03169509
  0.01000002]","[0.12948725 0.12966844 0.13422127 0.11257311 0.13880171 0.12797119
 0.13565816 0.12603864 0.11366265 0.11620872 0.12822793 0.12800065
 0.13348392 0.10811482 0.13597551 0.11613799 0.12595324 1.0061778
 1.0337722 ]",-2.246448278427124,6.999999523162842,0.0,0.0,26.0854434967041,0.00044385818182490777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9017412662506104,,False,,,3081,b4c9a2e501794a2d99ef817f609c99a8,2021-02-09_06-09-30,1612847370,4792.26420879364,5831,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.00048814468861533124,0.8,0.9,4,0.7,4792.26420879364,0,3081,54.7,16.9,0.57,0.21216835899115624,0.82,0.884457910252211,1988d_00016,"16__gin__b1__choice=0.8,_gin__b2__choice=0.9,_gin__iters__choice=4,_gin__lr__loguniform=0.00048814,_gin__ratio__choice=0.7",108.603,0.0,4.76837158203125e-06,0.0,10.0,10860300.0,154.9,0.7011168495351119,15490000.0
8385.0,5000.0,1.0,0.006305156275629997,0.006305156275629997,0.0035777711542424287,3.432964514353567,0.0,-1.0,"[-0.06929785 -0.07888956 -0.02549222  0.03324289  0.02697227 -0.00295338
 -0.03572528  0.03689613 -0.10466206  0.02921537 -0.01235654 -0.04827032
 -0.00869659 -0.09275965 -0.08384134  0.03509109  0.03077702  0.01366605
  0.00148817]","[0.01293463 0.02739292 0.0222774  0.02222866 0.01543815 0.01925626
 0.01975873 0.01880969 0.04188899 0.01305788 0.03317825 0.02320195
 0.01420801 0.02404833 0.02228993 0.02336396 0.02214822 1.0004599
 1.0054181 ]",-1.2839690446853638,7.303958892822266,0.0,0.0,25.190906524658203,0.006263281684368846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19087648391723633,,False,,,8386,821debc91277420095190fd6c246828b,2021-02-09_06-09-39,1612847379,4066.8156270980835,17016,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,1.603710279558156e-05,0.9,0.9999,1,0.1,4066.8156270980835,0,8386,42.1,16.8,0.75,0.21216835899115624,0.86,0.884457910252211,1988d_00017,"17__gin__b1__choice=0.9,_gin__b2__choice=0.9999,_gin__iters__choice=1,_gin__lr__loguniform=1.6037e-05,_gin__ratio__choice=0.1",42.5205,0.0,5.9604644775390625e-06,0.0,9.0,4252050.0,420.15,0.10120314173268587,42015000.0
210.0,5000.0,1.0,5.621226884307394e+26,5.621226884307394e+26,4.916677856236608e+25,inf,0.0,-1.0,"[-2.0877554e+02  2.7838263e+01 -4.7731357e+00  1.6584109e+02
  2.7346600e+02  3.2064896e+02 -9.5631677e+02  2.5499111e+03
  1.2783874e+01  4.4286990e+02  1.2138335e+02  2.5457594e+01
 -3.7739258e+02 -5.1372797e+02 -4.7183615e+02  5.8491388e+02
  2.2771357e+01  2.1998061e-02 -5.6056357e-03]","[1.01957092e+03 1.33595291e+02 2.30119419e+01 8.13151672e+02
 1.30894067e+03 1.54013464e+03 4.62195459e+03 1.24683457e+04
 6.26259575e+01 2.15501660e+03 5.81747864e+02 1.23423256e+02
 1.87576990e+03 2.50469629e+03 2.23910986e+03 2.81119531e+03
 1.09902649e+02 9.94895160e-01 9.81079280e-01]",-14435.39453125,16523.412109375,0.0,0.0,25.67854881286621,634732223.9999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4782569408416748,,False,,,211,92067a3ee26b4272a1267ba9602d6fce,2021-02-09_05-35-25,1612845325,341.22887897491455,37921,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.00035078105062957805,0.999,0.8,4,0.5,341.22887897491455,0,211,62.0,20.4,0.61,0.21216835899115624,0.79,0.32017687520471666,1988d_00018,"18__gin__b1__choice=0.999,_gin__b2__choice=0.8,_gin__iters__choice=4,_gin__lr__loguniform=0.00035078,_gin__ratio__choice=0.5",5.7915,0.0,5.4836273193359375e-06,0.0,10.0,579150.0,11.4,0.5080263153438366,1140000.0
370.0,5000.0,1.0,3.8031444730896153e+24,3.8031444730896153e+24,2.1487113100727293e+22,inf,0.0,-1.0,"[-3.2496722e+00 -6.0941499e-01 -1.5799477e+00 -1.3212023e+00
 -2.0542405e+00 -5.0151615e+00 -3.6177320e+00 -4.2282438e+00
 -2.3652551e+00 -3.1537626e+00 -6.8392920e+00 -8.2429857e+00
 -1.1515304e-02  5.9128013e-02  1.5826398e+00 -2.7001152e+00
  4.4300976e+00  1.5605258e-02  1.3757198e-03]","[ 4.7632265  6.231395   2.53051    6.633056   3.426629   4.5116425
  3.3031125  5.097439   3.334901   3.0191207  6.2440395  5.7356825
  7.767211  32.748775   4.2872715  4.5169272  2.7404394  0.9945778
  1.0046166]",-42.77724838256836,52.10502243041992,0.0,0.0,26.251266479492188,3.8009357637171653e+24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29366016387939453,,False,,,371,5f662ade75644eb89d045ff0409df1da,2021-02-09_05-41-24,1612845684,345.6184732913971,47601,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.003914534359207591,0.9999,0.8,2,0.1,345.6184732913971,0,371,23.6,16.4,0.78,0.21216835899115624,0.92,0.2713724205699312,1988d_00019,"19__gin__b1__choice=0.9999,_gin__b2__choice=0.8,_gin__iters__choice=2,_gin__lr__loguniform=0.0039145,_gin__ratio__choice=0.1",,,,,,,,,
70.0,5000.0,1.0,inf,inf,1.0700613369137855e+34,inf,0.0,-1.0,"[ 3.611325    3.1222956  -4.3051653   3.4936616   4.574078    3.2563665
 -4.4129      5.0411887   3.2647007  -2.834473    2.210336   -1.2083049
 -0.48353016 -2.2338738   1.0400851  -2.4987762   0.73981875  0.02433212
 -0.01556264]","[58.995796   55.843956   57.57504    52.160397   58.31893    53.51457
 60.28468    59.31743    55.93733    19.251423   15.107156   19.218811
 10.385324   15.95041    15.259081   17.268078   15.023112    0.99020976
  0.945695  ]",-77.45523834228516,78.67002868652344,0.0,0.0,25.586271286010742,851450.9374999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4033815860748291,,False,,,71,272eb0d55e8c4872aef7bf81797eeb11,2021-02-09_05-44-08,1612845848,158.21081852912903,8880,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.0018187154055421056,0.9999,0.5,4,0.5,158.21081852912903,0,71,,,,,,,1988d_00020,"20__gin__b1__choice=0.9999,_gin__b2__choice=0.5,_gin__iters__choice=4,_gin__lr__loguniform=0.0018187,_gin__ratio__choice=0.5",,,,,,,,,
35.0,5000.0,1.0,5.502504967614573e+27,5.502504967614573e+27,2.252442297252246e+25,inf,0.0,-1.0,"[ 6.3226957  -2.72315     2.4317179   5.262758   -2.887312   -1.1947502
  3.7109644  -8.347664   -2.2696304  -5.2118506  -3.7048597  -1.9966503
 -2.7651465   1.1222602  -8.36537     0.02188262 -7.934075    0.02752669
  0.00878964]","[49.753822  20.351763  49.59041   30.349628  52.328796  33.839344
 44.292927  72.69152   48.85704   53.118343  42.916367  29.586569
 21.537514  35.185112  63.111393  31.520004  75.774574   1.0013125
  1.0305675]",-98.11600494384766,90.49696350097656,0.0,0.0,25.37582778930664,4263347.429184229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25159239768981934,,False,,,36,cfa4da026b4840518b6842bd7bd894eb,2021-02-09_05-45-35,1612845935,76.30003595352173,15127,iccluster031,10.90.38.7,ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec,/home/sergei/causality-disentanglement/results/ve5_nonlinear_server_collect_ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit_ve5_dec_rec/2021_02_08_22_58_03__1988d8a4-6a61-11eb-8ff1-90e2baa1a248,causal_sparse,"['/home/sergei/causality-disentanglement/vectorincrement/config/ve5_nonlinear.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/server_collect.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_rec_nonlin_gnn_gumbel_siamese_l2_search_opt_fit.gin', '/home/sergei/causality-disentanglement/sparse_causal_model_learner_rl/configs/ve5_dec_rec.gin']",True,0.07824890438234734,0.9999,0.5,2,0.1,76.30003595352173,0,36,,,,,,,1988d_00021,"21__gin__b1__choice=0.9999,_gin__b2__choice=0.5,_gin__iters__choice=2,_gin__lr__loguniform=0.078249,_gin__ratio__choice=0.1",1.0395,0.0,2.0503997802734375e-05,0.0,19.0,103950.0,2.65,0.3922641494631542,265000.0
