epochs,n_samples,losses/opt1d/primal/coeff,losses/opt1d/primal/value,losses/opt1d/value,losses/opt2/dual/coeff,losses/opt2/dual/value,losses/opt2/value,grads/opt1d/grad_total_l1mean,grads/opt1d/grad_total_l2sum,grads/opt2/grad_total_l1mean,grads/opt2/grad_total_l2sum,metrics/batch_index,metrics/batch_size,metrics/primal/fit/value,metrics/primal/fit/coeff,metrics/primal/fit/mean_feature,metrics/primal/fit/std_feature,metrics/primal/fit/min_feature,metrics/primal/fit/max_feature,metrics/primal/fit/loss_fcons,metrics/primal/fit/loss_add,metrics/primal/fit/loss_rec,metrics/primal/fit/loss_fcons_pre,metrics/primal/fit/rec_fit_acc_loss_01_agg,metrics/primal/fit/loss_discrete,metrics/primal/fit/loss_orig,metrics/primal/fit/additional/value,metrics/primal/fit/obs/value,metrics/primal/fit/feat/value,metrics/primal/fit/feat_model/value,metrics/primal/fit/additional_orig/value,metrics/primal/fit/additional_orig/coeff,metrics/primal/fit/obs_orig/value,metrics/primal/fit/obs_orig/coeff,metrics/primal/fit/feat_orig/value,metrics/primal/fit/feat_orig/coeff,metrics/primal/fit/feat_model_orig/value,metrics/primal/fit/feat_model_orig/coeff,metrics/primal/fit_all_half/value,metrics/primal/fit_all_half/coeff,metrics/primal/fit_all_half/mean_feature,metrics/primal/fit_all_half/std_feature,metrics/primal/fit_all_half/min_feature,metrics/primal/fit_all_half/max_feature,metrics/primal/fit_all_half/loss_fcons,metrics/primal/fit_all_half/loss_add,metrics/primal/fit_all_half/loss_rec,metrics/primal/fit_all_half/loss_fcons_pre,metrics/primal/fit_all_half/rec_fit_acc_loss_01_agg,metrics/primal/fit_all_half/loss_discrete,metrics/primal/fit_all_half/loss_orig,metrics/primal/fit_all_half/additional/value,metrics/primal/fit_all_half/obs/value,metrics/primal/fit_all_half/feat/value,metrics/primal/fit_all_half/feat_model/value,metrics/primal/fit_all_half/additional_orig/value,metrics/primal/fit_all_half/additional_orig/coeff,metrics/primal/fit_all_half/obs_orig/value,metrics/primal/fit_all_half/obs_orig/coeff,metrics/primal/fit_all_half/feat_orig/value,metrics/primal/fit_all_half/feat_orig/coeff,metrics/primal/fit_all_half/feat_model_orig/value,metrics/primal/fit_all_half/feat_model_orig/coeff,metrics/primal/fit_all_on/value,metrics/primal/fit_all_on/coeff,metrics/primal/fit_all_on/mean_feature,metrics/primal/fit_all_on/std_feature,metrics/primal/fit_all_on/min_feature,metrics/primal/fit_all_on/max_feature,metrics/primal/fit_all_on/loss_fcons,metrics/primal/fit_all_on/loss_add,metrics/primal/fit_all_on/loss_rec,metrics/primal/fit_all_on/loss_fcons_pre,metrics/primal/fit_all_on/rec_fit_acc_loss_01_agg,metrics/primal/fit_all_on/loss_discrete,metrics/primal/fit_all_on/loss_orig,metrics/primal/fit_all_on/additional/value,metrics/primal/fit_all_on/obs/value,metrics/primal/fit_all_on/feat/value,metrics/primal/fit_all_on/feat_model/value,metrics/primal/fit_all_on/additional_orig/value,metrics/primal/fit_all_on/additional_orig/coeff,metrics/primal/fit_all_on/obs_orig/value,metrics/primal/fit_all_on/obs_orig/coeff,metrics/primal/fit_all_on/feat_orig/value,metrics/primal/fit_all_on/feat_orig/coeff,metrics/primal/fit_all_on/feat_model_orig/value,metrics/primal/fit_all_on/feat_model_orig/coeff,metrics/primal/reconstruction/value,"metrics/primal/sparsity/sparsity_param_0_(11, 6)",metrics/primal/sparsity/value,metrics/primal/lagrange_multiplier/fit/additional,metrics/primal/lagrange_multiplier/fit/feat/0,metrics/primal/lagrange_multiplier/fit/feat/1,metrics/primal/lagrange_multiplier/fit/feat/2,metrics/primal/lagrange_multiplier/fit/feat/3,metrics/primal/lagrange_multiplier/fit/feat/4,metrics/primal/lagrange_multiplier/fit/feat/5,metrics/primal/lagrange_multiplier/fit/feat/hist,metrics/primal/lagrange_multiplier/fit/feat,metrics/primal/lagrange_multiplier/fit/feat_model/0,metrics/primal/lagrange_multiplier/fit/feat_model/1,metrics/primal/lagrange_multiplier/fit/feat_model/2,metrics/primal/lagrange_multiplier/fit/feat_model/3,metrics/primal/lagrange_multiplier/fit/feat_model/4,metrics/primal/lagrange_multiplier/fit/feat_model/5,metrics/primal/lagrange_multiplier/fit/feat_model/hist,metrics/primal/lagrange_multiplier/fit/feat_model,metrics/primal/lagrange_multiplier/fit/obs/0,metrics/primal/lagrange_multiplier/fit/obs/1,metrics/primal/lagrange_multiplier/fit/obs/2,metrics/primal/lagrange_multiplier/fit/obs/3,metrics/primal/lagrange_multiplier/fit/obs/4,metrics/primal/lagrange_multiplier/fit/obs/hist,metrics/primal/lagrange_multiplier/fit/obs,metrics/primal/lagrange_multiplier/fit_all_on/additional,metrics/primal/lagrange_multiplier/fit_all_on/feat/0,metrics/primal/lagrange_multiplier/fit_all_on/feat/1,metrics/primal/lagrange_multiplier/fit_all_on/feat/2,metrics/primal/lagrange_multiplier/fit_all_on/feat/3,metrics/primal/lagrange_multiplier/fit_all_on/feat/4,metrics/primal/lagrange_multiplier/fit_all_on/feat/5,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist,metrics/primal/lagrange_multiplier/fit_all_on/feat,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/0,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/1,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/2,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/3,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/4,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/5,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist,metrics/primal/lagrange_multiplier/fit_all_on/feat_model,metrics/primal/lagrange_multiplier/fit_all_on/obs/0,metrics/primal/lagrange_multiplier/fit_all_on/obs/1,metrics/primal/lagrange_multiplier/fit_all_on/obs/2,metrics/primal/lagrange_multiplier/fit_all_on/obs/3,metrics/primal/lagrange_multiplier/fit_all_on/obs/4,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist,metrics/primal/lagrange_multiplier/fit_all_on/obs,metrics/primal/lagrange_multiplier/reconstruction,metrics/primal/constraints_satisfied,metrics/primal/constraints_satisfied_frac,metrics/primal/constraint,metrics/primal/objective,metrics/primal/lagrangian,metrics/dual/fit/value,metrics/dual/fit/coeff,metrics/dual/fit/mean_feature,metrics/dual/fit/std_feature,metrics/dual/fit/min_feature,metrics/dual/fit/max_feature,metrics/dual/fit/loss_fcons,metrics/dual/fit/loss_add,metrics/dual/fit/loss_rec,metrics/dual/fit/loss_fcons_pre,metrics/dual/fit/rec_fit_acc_loss_01_agg,metrics/dual/fit/loss_discrete,metrics/dual/fit/loss_orig,metrics/dual/fit/additional/value,metrics/dual/fit/obs/value,metrics/dual/fit/feat/value,metrics/dual/fit/feat_model/value,metrics/dual/fit/additional_orig/value,metrics/dual/fit/additional_orig/coeff,metrics/dual/fit/obs_orig/value,metrics/dual/fit/obs_orig/coeff,metrics/dual/fit/feat_orig/value,metrics/dual/fit/feat_orig/coeff,metrics/dual/fit/feat_model_orig/value,metrics/dual/fit/feat_model_orig/coeff,metrics/dual/fit_all_half/value,metrics/dual/fit_all_half/coeff,metrics/dual/fit_all_half/mean_feature,metrics/dual/fit_all_half/std_feature,metrics/dual/fit_all_half/min_feature,metrics/dual/fit_all_half/max_feature,metrics/dual/fit_all_half/loss_fcons,metrics/dual/fit_all_half/loss_add,metrics/dual/fit_all_half/loss_rec,metrics/dual/fit_all_half/loss_fcons_pre,metrics/dual/fit_all_half/rec_fit_acc_loss_01_agg,metrics/dual/fit_all_half/loss_discrete,metrics/dual/fit_all_half/loss_orig,metrics/dual/fit_all_half/additional/value,metrics/dual/fit_all_half/obs/value,metrics/dual/fit_all_half/feat/value,metrics/dual/fit_all_half/feat_model/value,metrics/dual/fit_all_half/additional_orig/value,metrics/dual/fit_all_half/additional_orig/coeff,metrics/dual/fit_all_half/obs_orig/value,metrics/dual/fit_all_half/obs_orig/coeff,metrics/dual/fit_all_half/feat_orig/value,metrics/dual/fit_all_half/feat_orig/coeff,metrics/dual/fit_all_half/feat_model_orig/value,metrics/dual/fit_all_half/feat_model_orig/coeff,metrics/dual/fit_all_on/value,metrics/dual/fit_all_on/coeff,metrics/dual/fit_all_on/mean_feature,metrics/dual/fit_all_on/std_feature,metrics/dual/fit_all_on/min_feature,metrics/dual/fit_all_on/max_feature,metrics/dual/fit_all_on/loss_fcons,metrics/dual/fit_all_on/loss_add,metrics/dual/fit_all_on/loss_rec,metrics/dual/fit_all_on/loss_fcons_pre,metrics/dual/fit_all_on/rec_fit_acc_loss_01_agg,metrics/dual/fit_all_on/loss_discrete,metrics/dual/fit_all_on/loss_orig,metrics/dual/fit_all_on/additional/value,metrics/dual/fit_all_on/obs/value,metrics/dual/fit_all_on/feat/value,metrics/dual/fit_all_on/feat_model/value,metrics/dual/fit_all_on/additional_orig/value,metrics/dual/fit_all_on/additional_orig/coeff,metrics/dual/fit_all_on/obs_orig/value,metrics/dual/fit_all_on/obs_orig/coeff,metrics/dual/fit_all_on/feat_orig/value,metrics/dual/fit_all_on/feat_orig/coeff,metrics/dual/fit_all_on/feat_model_orig/value,metrics/dual/fit_all_on/feat_model_orig/coeff,metrics/dual/reconstruction/value,"metrics/dual/sparsity/sparsity_param_0_(11, 6)",metrics/dual/sparsity/value,metrics/dual/lagrange_multiplier/fit/additional,metrics/dual/lagrange_multiplier/fit/feat/0,metrics/dual/lagrange_multiplier/fit/feat/1,metrics/dual/lagrange_multiplier/fit/feat/2,metrics/dual/lagrange_multiplier/fit/feat/3,metrics/dual/lagrange_multiplier/fit/feat/4,metrics/dual/lagrange_multiplier/fit/feat/5,metrics/dual/lagrange_multiplier/fit/feat/hist,metrics/dual/lagrange_multiplier/fit/feat,metrics/dual/lagrange_multiplier/fit/feat_model/0,metrics/dual/lagrange_multiplier/fit/feat_model/1,metrics/dual/lagrange_multiplier/fit/feat_model/2,metrics/dual/lagrange_multiplier/fit/feat_model/3,metrics/dual/lagrange_multiplier/fit/feat_model/4,metrics/dual/lagrange_multiplier/fit/feat_model/5,metrics/dual/lagrange_multiplier/fit/feat_model/hist,metrics/dual/lagrange_multiplier/fit/feat_model,metrics/dual/lagrange_multiplier/fit/obs/0,metrics/dual/lagrange_multiplier/fit/obs/1,metrics/dual/lagrange_multiplier/fit/obs/2,metrics/dual/lagrange_multiplier/fit/obs/3,metrics/dual/lagrange_multiplier/fit/obs/4,metrics/dual/lagrange_multiplier/fit/obs/hist,metrics/dual/lagrange_multiplier/fit/obs,metrics/dual/lagrange_multiplier/fit_all_on/additional,metrics/dual/lagrange_multiplier/fit_all_on/feat/0,metrics/dual/lagrange_multiplier/fit_all_on/feat/1,metrics/dual/lagrange_multiplier/fit_all_on/feat/2,metrics/dual/lagrange_multiplier/fit_all_on/feat/3,metrics/dual/lagrange_multiplier/fit_all_on/feat/4,metrics/dual/lagrange_multiplier/fit_all_on/feat/5,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist,metrics/dual/lagrange_multiplier/fit_all_on/feat,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/0,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/1,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/2,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/3,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/4,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/5,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist,metrics/dual/lagrange_multiplier/fit_all_on/feat_model,metrics/dual/lagrange_multiplier/fit_all_on/obs/0,metrics/dual/lagrange_multiplier/fit_all_on/obs/1,metrics/dual/lagrange_multiplier/fit_all_on/obs/2,metrics/dual/lagrange_multiplier/fit_all_on/obs/3,metrics/dual/lagrange_multiplier/fit_all_on/obs/4,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist,metrics/dual/lagrange_multiplier/fit_all_on/obs,metrics/dual/lagrange_multiplier/reconstruction,metrics/dual/constraints_satisfied,metrics/dual/constraints_satisfied_frac,metrics/dual/constraint,metrics/dual/objective,metrics/dual/lagrangian,metrics/cosine_to_true,metrics/episode_reward,metrics/fit_loss_smooth,metrics/graph_entropy_ma,metrics/graph_entropy_mf,metrics/max_element_ma,metrics/max_element_mf,metrics/nnz,metrics/non_sparse_fit_loss_smooth,metrics/threshold_action,metrics/threshold_annealer_threshold,metrics/threshold_features,metrics/|last_add_sparsity_gap,metrics/|last_mult_sparsity_gap,CausalModel,model,checkpoint_tune,checkpoint_size,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,config/name,config/base_dir,config/db_name,config/sources,config/log_sys_usage,config/_gin__eyecoeff__loguniform,time_since_restore,timesteps_since_restore,iterations_since_restore,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,trial_id,experiment_tag,metrics/primal/lagrange_multiplier/fit/feat/hist_mean,metrics/primal/lagrange_multiplier/fit/feat/hist_max,metrics/primal/lagrange_multiplier/fit/feat/hist_min,metrics/primal/lagrange_multiplier/fit/feat/hist_std,metrics/primal/lagrange_multiplier/fit/feat/hist_median,metrics/primal/lagrange_multiplier/fit/feat_model/hist_mean,metrics/primal/lagrange_multiplier/fit/feat_model/hist_max,metrics/primal/lagrange_multiplier/fit/feat_model/hist_min,metrics/primal/lagrange_multiplier/fit/feat_model/hist_std,metrics/primal/lagrange_multiplier/fit/feat_model/hist_median,metrics/primal/lagrange_multiplier/fit/obs/hist_mean,metrics/primal/lagrange_multiplier/fit/obs/hist_max,metrics/primal/lagrange_multiplier/fit/obs/hist_min,metrics/primal/lagrange_multiplier/fit/obs/hist_std,metrics/primal/lagrange_multiplier/fit/obs/hist_median,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist_mean,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist_max,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist_min,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist_std,metrics/primal/lagrange_multiplier/fit_all_on/feat/hist_median,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist_mean,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist_max,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist_min,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist_std,metrics/primal/lagrange_multiplier/fit_all_on/feat_model/hist_median,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist_mean,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist_max,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist_min,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist_std,metrics/primal/lagrange_multiplier/fit_all_on/obs/hist_median,metrics/dual/lagrange_multiplier/fit/feat/hist_mean,metrics/dual/lagrange_multiplier/fit/feat/hist_max,metrics/dual/lagrange_multiplier/fit/feat/hist_min,metrics/dual/lagrange_multiplier/fit/feat/hist_std,metrics/dual/lagrange_multiplier/fit/feat/hist_median,metrics/dual/lagrange_multiplier/fit/feat_model/hist_mean,metrics/dual/lagrange_multiplier/fit/feat_model/hist_max,metrics/dual/lagrange_multiplier/fit/feat_model/hist_min,metrics/dual/lagrange_multiplier/fit/feat_model/hist_std,metrics/dual/lagrange_multiplier/fit/feat_model/hist_median,metrics/dual/lagrange_multiplier/fit/obs/hist_mean,metrics/dual/lagrange_multiplier/fit/obs/hist_max,metrics/dual/lagrange_multiplier/fit/obs/hist_min,metrics/dual/lagrange_multiplier/fit/obs/hist_std,metrics/dual/lagrange_multiplier/fit/obs/hist_median,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist_mean,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist_max,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist_min,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist_std,metrics/dual/lagrange_multiplier/fit_all_on/feat/hist_median,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist_mean,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist_max,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist_min,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist_std,metrics/dual/lagrange_multiplier/fit_all_on/feat_model/hist_median,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist_mean,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist_max,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist_min,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist_std,metrics/dual/lagrange_multiplier/fit_all_on/obs/hist_median,metrics/context_stats_steps_collected,threshold_learner_action,metrics/context_stats_steps_sampled,metrics/context_stats_collect_iters,metrics/context_stats_collected_sampled_ratio,metrics/context_stats_pending_refs,metrics/context_stats_steps_collected_now,threshold_learner_feature,metrics/context_stats_steps_sampled_laps,metrics/context_stats_collect_time_s,metrics/context_stats_steps_collected_laps
0.0,1000.0,1.0,105.29209899902344,105.29209899902344,1.0,-106.04736328125,-106.04736328125,1.7872990667819977,9.51138801558192,0.2854768633842468,6.908831596374512,0.0,-1.0,19.614253997802734,1.0,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.763883590698242,0.0,5.669358730316162,7.181013107299805,1.4365999698638916,0.0,19.614253997802734,0.0,5.66935920715332,6.763883590698242,7.181013584136963,0.0,1.0,5.66935920715332,1.0,6.763883590698242,1.0,7.181013584136963,1.0,5.8791584968566895,0.02,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.7679853439331055,0.0,5.6719794273376465,7.193020820617676,1.467799961566925,-13.753826141357422,19.63298463821411,0.0,-1.3702057600021362,2.7668375968933105,4.482526779174805,0.0,0.02,5.671979904174805,0.02,6.7679853439331055,0.02,7.193020820617676,0.02,19.614253997802734,1.0,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.763883590698242,0.0,5.669358730316162,7.181013107299805,1.4365999698638916,0.0,19.614253997802734,0.0,5.66935920715332,6.763883590698242,7.181013584136963,0.0,1.0,5.66935920715332,1.0,6.763883590698242,1.0,7.181013584136963,1.0,0.0,66.0,66.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",10.0,1.0,1.0,1.0,1.0,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0]",10.0,10.0,2.0,0.0555555559694767,39.29209518432617,66.0,105.29209899902344,19.614253997802734,1.0,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.763883590698242,0.0,5.669358730316162,7.181013107299805,1.4365999698638916,0.0,19.614253997802734,0.0,5.66935920715332,6.763883590698242,7.181013584136963,0.0,1.0,5.66935920715332,1.0,6.763883590698242,1.0,7.181013584136963,1.0,5.8791584968566895,0.02,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.7679853439331055,0.0,5.6719794273376465,7.193020820617676,1.467799961566925,-13.753826141357422,19.63298463821411,0.0,-1.3702057600021362,2.7668375968933105,4.482526779174805,0.0,0.02,5.671979904174805,0.02,6.7679853439331055,0.02,7.193020820617676,0.02,19.614253997802734,1.0,"[ 1.00740284e-01 -4.05867219e-01 -1.36689335e-01  2.42880732e-01
  1.33398950e-01 -1.19209295e-10]",[0.4129639  0.6062847  0.6796934  0.44448754 0.62128174 0.5782171 ],-3.198965311050415,2.224705934524536,6.763883590698242,0.0,5.669358730316162,7.181013107299805,1.4365999698638916,0.0,19.614253997802734,0.0,5.66935920715332,6.763883590698242,7.181013584136963,0.0,1.0,5.66935920715332,1.0,6.763883590698242,1.0,7.181013584136963,1.0,0.0,66.0,66.0,9.81199836730957,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.115215301513672,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.115215301513672,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.096012115478516,9.81199836730957,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.115215301513672,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.115215301513672,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,"[1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419, 1.019202470779419]",10.096012115478516,9.811996459960938,2.0,0.0555555559694767,40.047359466552734,66.0,106.04736328125,-3.0,0.0,19.61425399780273,"[0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118]","[0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118
 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118 0.00102118]",1.0,1.0,66.0,19.61425399780273,0.5,0.001,0.5,0.0,0.0,"[[[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]

 [[1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  ...
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]
  [1. 1. 1. ... 1. 1. 1.]]]","[[[0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]
  [0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]
  [0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]
  ...
  [0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]
  [0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]
  [0.56078434 0.56078434 0.56078434 ... 0.56078434 0.56078434 0.56078434]]

 [[1.         1.         1.         ... 1.         1.         1.        ]
  [1.         1.         1.         ... 1.         1.         1.        ]
  [1.         1.         1.         ... 1.         1.         1.        ]
  ...
  [1.         1.         1.         ... 1.         1.         1.        ]
  [1.         1.         1.         ... 1.         1.         1.        ]
  [1.         1.         1.         ... 1.         1.         1.        ]]

 [[0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]
  [0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]
  [0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]
  ...
  [0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]
  [0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]
  [0.62352943 0.62352943 0.62352943 ... 0.62352943 0.62352943 0.62352943]]]",/home/sergei/ray_results/rl_const_sparsity_obs_space_env_sm5_linear_with_lagrange_dual_sparsity_per_component_gridsearch_eye_coeff/main_fcn_103c9_00000_0__gin__eyecoeff__loguniform=443.5_2021-04-15_11-15-04/checkpoint_0/checkpoint,4867419.0,16.88530707359314,True,False,,,1,65fbb14f670b4a9388de16989ac67fda,2021-04-15_11-15-23,1618478123,16.88530707359314,7813,iccluster080,10.90.40.6,rl_const_sparsity_obs_space_env_sm5_linear_with_lagrange_dual_sparsity_per_component_gridsearch_eye_coeff,/home/sergei/causality-disentanglement-rl/results/rl_const_sparsity_obs_space_env_sm5_linear_with_lagrange_dual_sparsity_per_component_gridsearch_eye_coeff/2021_04_15_09_15_04__103c9914-9dcb-11eb-bfe7-90e2baa15a70,causal_sparse,"['/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/rl_const_sparsity_obs_space.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/env_sm5_linear.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/with_lagrange_dual_sparsity_per_component.gin', '/home/sergei/causality-disentanglement-rl/sparse_causal_model_learner_rl/configs/gridsearch_eye_coeff.gin']",True,443.50228908333315,16.88530707359314,0,1,27.595454545454547,15.090909090909093,0.105,0.17138507578238987,0.2381818181818182,0.06837536849000986,103c9_00000,0__gin__eyecoeff__loguniform=443.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,1.019202470779419,1.019202470779419,1.019202470779419,0.0,1.019202470779419,,,,,,,,,,,
